Data_Set,Chain,Step,b,R_0,omega,rho,sigma
0,4,691500,0.00626533,3.19976,0.00542043,0.104646,0.0311096
0,0,691550,0.00801718,3.44377,0.0196341,0.104873,0.0845574
0,1,691550,0.00694029,3.03167,0.0128627,0.116905,0.00325627
0,2,691550,0.00655059,2.97281,0.00202252,0.0554664,0.12478
0,3,691550,0.00483619,4.16261,0.0153338,0.140368,0.0220603
0,4,691550,0.00394679,4.53396,0.000363969,0.0271563,0.0654765
0,0,691600,0.00701899,3.28815,0.0014941,0.013984,0.212632
0,1,691600,0.00787056,2.88907,0.00392085,0.159286,0.0929115
0,2,691600,0.00736149,2.83457,0.000128025,0.042392,0.0637859
0,3,691600,0.00605691,3.77144,0.010656,0.105001,0.0375784
0,4,691600,0.00648814,2.68819,0.00618398,0.0909123,0.0809915
0,0,691650,0.0062223,3.16296,0.00655771,0.0826654,0.115552
0,1,691650,0.00701906,3.07246,0.0171517,0.211009,0.0146594
0,2,691650,0.00681297,3.34349,0.00547396,0.0396865,0.0836261
0,3,691650,0.00698598,2.70237,0.0051125,0.152044,0.0740971
0,4,691650,0.00510867,3.8404,0.00231934,0.141686,0.1209
0,0,691700,0.0062223,3.16296,0.00655771,0.0826654,0.115552
0,1,691700,0.00686643,3.09696,0.014414,0.238454,0.0385626
0,2,691700,0.00602209,2.81874,0.000911309,0.0387687,0.10498
0,3,691700,0.00641522,3.63306,0.0177346,0.176773,0.0494437
0,4,691700,0.00590157,3.82515,0.0121506,0.150918,0.157549
0,0,691750,0.00675578,3.15094,0.00255516,0.0460114,0.217631
0,1,691750,0.00590459,3.06977,0.00724027,0.241586,0.0820134
0,2,691750,0.00796812,2.91546,0.00146169,0.0622293,0.375811
0,3,691750,0.00720296,3.32185,0.0205835,0.155652,0.0214165
0,4,691750,0.00590157,3.82515,0.0121506,0.150918,0.157549
0,0,691800,0.00675578,3.15094,0.00255516,0.0460114,0.217631
0,1,691800,0.00946337,2.65758,0.0354899,0.300448,0.0851502
0,2,691800,0.00831684,2.81814,0.0150759,0.102405,0.234712
0,3,691800,0.00592548,4.28106,0.0367624,0.231179,0.119983
0,4,691800,0.0061445,3.07648,0.00981232,0.193872,0.0321965
0,0,691850,0.00675578,3.15094,0.00255516,0.0460114,0.217631
0,1,691850,0.00851633,2.57163,0.021694,0.272107,0.0762687
0,2,691850,0.00830931,3.33536,0.00517521,0.091726,0.343213
0,3,691850,0.0051935,3.73077,0.011214,0.171502,0.0144963
0,4,691850,0.00459421,3.43923,0.00596641,0.170293,0.0490268
0,0,691900,0.00668463,3.29119,0.00394684,0.0380544,0.110449
0,1,691900,0.0056425,3.83038,0.0154444,0.207401,0.0810179
0,2,691900,0.00826903,3.22936,0.00911039,0.0851088,0.237163
0,3,691900,0.0051935,3.73077,0.011214,0.171502,0.0144963
0,4,691900,0.00776245,3.02621,0.0203199,0.182585,0.186389
0,0,691950,0.00668463,3.29119,0.00394684,0.0380544,0.110449
0,1,691950,0.00583711,3.95498,0.0201462,0.181263,0.194698
0,2,691950,0.00707107,3.16957,0.0131602,0.109735,0.24659
0,3,691950,0.0051935,3.73077,0.011214,0.171502,0.0144963
0,4,691950,0.00694855,3.3501,0.0244481,0.18925,0.0603169
0,0,692000,0.00668463,3.29119,0.00394684,0.0380544,0.110449
0,1,692000,0.00783183,3.49634,0.0453579,0.224119,0.0301537
0,2,692000,0.0059507,4.0589,0.0166849,0.0900232,0.192275
0,3,692000,0.0051935,3.73077,0.011214,0.171502,0.0144963
0,4,692000,0.0061416,2.98706,0.0123189,0.222107,0.0212446
0,0,692050,0.00668463,3.29119,0.00394684,0.0380544,0.110449
0,1,692050,0.00664753,3.33544,0.0072976,0.162149,0.00180028
0,2,692050,0.00624531,4.30989,0.00436221,0.0324985,0.273081
0,3,692050,0.0054171,3.97664,0.0148884,0.233109,0.244364
0,4,692050,0.00599634,3.11816,0.000609134,0.196981,0.0195777
0,0,692100,0.00657508,3.47857,0.00162521,0.0135949,0.00707541
0,1,692100,0.00631825,2.85478,0.00664116,0.0781029,0.119181
0,2,692100,0.00624531,4.30989,0.00436221,0.0324985,0.273081
0,3,692100,0.00686163,2.9648,0.00729902,0.190887,0.134433
0,4,692100,0.00580786,3.1707,0.00358239,0.0632027,0.12222
0,0,692150,0.00657508,3.47857,0.00162521,0.0135949,0.00707541
0,1,692150,0.00878952,2.85628,0.0117597,0.127961,0.139517
0,2,692150,0.00624531,4.30989,0.00436221,0.0324985,0.273081
0,3,692150,0.00558499,4.16438,0.0187109,0.144952,0.035797
0,4,692150,0.00580786,3.1707,0.00358239,0.0632027,0.12222
0,0,692200,0.00788826,3.34706,0.00758833,0.0499181,0.0223717
0,1,692200,0.00927964,2.95633,0.0120742,0.106221,0.0378217
0,2,692200,0.0069391,3.9586,0.00447711,0.0363523,0.202715
0,3,692200,0.00577394,3.47442,0.0153774,0.18768,0.00190976
0,4,692200,0.00629961,3.61328,0.00477339,0.0315234,0.206869
0,0,692250,0.00905281,3.03637,0.0102596,0.0830068,0.0394481
0,1,692250,0.0091973,2.67295,0.0185109,0.140578,0.00469939
0,2,692250,0.00817011,2.47482,0.00188392,0.03479,0.135391
0,3,692250,0.00577394,3.47442,0.0153774,0.18768,0.00190976
0,4,692250,0.0061107,3.93839,0.00344718,0.0464865,0.267284
0,0,692300,0.0081318,2.74126,0.00383511,0.0454594,0.226091
0,1,692300,0.00732275,2.78566,0.00386415,0.203776,0.0854329
0,2,692300,0.00817011,2.47482,0.00188392,0.03479,0.135391
0,3,692300,0.0057174,3.01732,0.0134287,0.218741,0.0583315
0,4,692300,0.00615905,3.23667,0.0104715,0.0906112,0.1015
0,0,692350,0.00663995,4.10673,0.00230495,0.0210311,0.202783
0,1,692350,0.0077733,3.1752,0.0202453,0.168633,0.176259
0,2,692350,0.00817011,2.47482,0.00188392,0.03479,0.135391
0,3,692350,0.00634528,3.52606,0.0200989,0.211354,0.0806621
0,4,692350,0.0060274,3.62099,0.00951967,0.157553,0.208719
0,0,692400,0.00583309,4.10714,0.00160275,0.0111384,0.245053
0,1,692400,0.00730888,3.11596,0.0141604,0.261096,0.0771607
0,2,692400,0.00817011,2.47482,0.00188392,0.03479,0.135391
0,3,692400,0.00815487,2.63763,0.00718651,0.192829,0.03714
0,4,692400,0.00672626,3.19958,0.0153606,0.183708,0.081015
0,0,692450,0.00638659,3.84419,0.00635808,0.0659345,0.222648
0,1,692450,0.00619063,3.39428,0.0131309,0.219696,0.280118
0,2,692450,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692450,0.0080823,2.5509,0.0146788,0.184879,0.00919883
0,4,692450,0.00698232,2.89474,0.000757882,0.0901274,0.0575824
0,0,692500,0.00696919,3.89124,0.0122776,0.0856151,0.108763
0,1,692500,0.00672373,2.89158,0.00426752,0.153742,0.136478
0,2,692500,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692500,0.00829546,2.88528,0.00588915,0.144664,0.0149159
0,4,692500,0.00752751,2.82701,0.0154581,0.162643,0.0456343
0,0,692550,0.0057157,3.9742,0.0142719,0.117479,0.0438455
0,1,692550,0.00747176,2.76355,0.0220233,0.216954,0.0233079
0,2,692550,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692550,0.00751055,2.83162,0.00933462,0.132407,0.0324305
0,4,692550,0.00699221,3.26759,0.0157961,0.120669,0.0964692
0,0,692600,0.00638867,3.2926,0.0136538,0.121213,0.133946
0,1,692600,0.00747176,2.76355,0.0220233,0.216954,0.0233079
0,2,692600,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692600,0.00669236,3.32377,0.0115955,0.145204,0.061812
0,4,692600,0.00699221,3.26759,0.0157961,0.120669,0.0964692
0,0,692650,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692650,0.00821933,2.6129,0.0407743,0.277657,0.0126033
0,2,692650,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692650,0.00764913,2.86525,0.00888637,0.183257,0.0987755
0,4,692650,0.0070587,2.92587,0.0127382,0.144307,0.164552
0,0,692700,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692700,0.00631397,3.84164,0.021863,0.207621,0.0334568
0,2,692700,0.00885696,2.66026,0.00106478,0.0199529,0.159122
0,3,692700,0.00859277,3.04287,0.0157558,0.153347,0.0564225
0,4,692700,0.00649904,2.78267,0.00446869,0.0982556,0.210341
0,0,692750,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692750,0.00778629,3.25417,0.0302567,0.240236,0.00402628
0,2,692750,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,692750,0.00834879,3.11215,0.0217251,0.164539,0.0466165
0,4,692750,0.00647468,3.07373,0.0064105,0.121428,0.0821342
0,0,692800,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692800,0.00926542,2.37676,0.0148552,0.2142,0.0109757
0,2,692800,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,692800,0.00929752,2.96409,0.00730775,0.0665184,0.140659
0,4,692800,0.00647468,3.07373,0.0064105,0.121428,0.0821342
0,0,692850,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692850,0.00963801,2.49973,0.00959769,0.108575,0.0834161
0,2,692850,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,692850,0.00929752,2.96409,0.00730775,0.0665184,0.140659
0,4,692850,0.00795876,3.06545,0.0065124,0.056525,0.0948704
0,0,692900,0.00565112,3.70199,0.0049421,0.0580055,0.21639
0,1,692900,0.00989622,3.06379,0.0188281,0.0960405,0.0232121
0,2,692900,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,692900,0.00895033,2.70096,0.00502648,0.037169,0.115642
0,4,692900,0.00751629,2.57101,0.00197709,0.104955,0.154909
0,0,692950,0.00727354,3.13528,0.00120333,0.0552142,0.0924436
0,1,692950,0.00880484,2.86762,0.0133467,0.105723,0.0138991
0,2,692950,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,692950,0.00835617,2.91027,0.00454759,0.0695933,0.109395
0,4,692950,0.00782026,2.60776,0.001278,0.136512,0.0189012
0,0,693000,0.00755122,3.16325,0.0042407,0.058281,0.0945835
0,1,693000,0.00880484,2.86762,0.0133467,0.105723,0.0138991
0,2,693000,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,693000,0.0075193,2.99047,0.00949772,0.0966451,0.105948
0,4,693000,0.00816592,2.77549,0.00929688,0.106987,0.023272
0,0,693050,0.00755122,3.16325,0.0042407,0.058281,0.0945835
0,1,693050,0.00713011,3.30199,0.00776747,0.131705,0.0502596
0,2,693050,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,693050,0.00581045,3.90845,0.00542584,0.101539,0.143536
0,4,693050,0.00937795,2.67221,0.0144089,0.111578,0.0293351
0,0,693100,0.00755122,3.16325,0.0042407,0.058281,0.0945835
0,1,693100,0.0076827,2.65634,0.0126234,0.151546,0.019317
0,2,693100,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,693100,0.00628193,4.12585,0.00957334,0.0734937,0.096925
0,4,693100,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693150,0.00674252,3.52216,0.00502742,0.087768,0.0469367
0,1,693150,0.00788089,2.95944,0.013677,0.170997,0.0423859
0,2,693150,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,693150,0.00628193,4.12585,0.00957334,0.0734937,0.096925
0,4,693150,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693200,0.00763714,3.18536,0.00541083,0.0660288,0.0537105
0,1,693200,0.00836965,2.86717,0.0170123,0.188216,0.0817062
0,2,693200,0.00706735,3.00024,0.00224004,0.0519389,0.0747778
0,3,693200,0.00624109,3.72333,0.00554508,0.0744402,0.049842
0,4,693200,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693250,0.00763714,3.18536,0.00541083,0.0660288,0.0537105
0,1,693250,0.0083224,2.67132,0.0161084,0.187019,0.0237956
0,2,693250,0.00719096,2.80063,0.00586857,0.0692417,0.0338382
0,3,693250,0.0051171,3.28728,0.00233076,0.049397,0.020563
0,4,693250,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693300,0.00586834,3.18741,0.0104276,0.0939502,0.108846
0,1,693300,0.00529836,3.58007,0.00276923,0.172811,0.0245815
0,2,693300,0.00719096,2.80063,0.00586857,0.0692417,0.0338382
0,3,693300,0.0051171,3.28728,0.00233076,0.049397,0.020563
0,4,693300,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693350,0.00443529,4.79932,0.00734558,0.0477716,0.00332328
0,1,693350,0.00738575,3.03659,0.0108983,0.153136,0.129175
0,2,693350,0.00819805,2.74903,0.00325211,0.0616746,0.047233
0,3,693350,0.00589088,3.42975,0.00448309,0.0650107,0.0194831
0,4,693350,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693400,0.00669186,3.71493,0.00782709,0.0643452,0.170752
0,1,693400,0.00738575,3.03659,0.0108983,0.153136,0.129175
0,2,693400,0.00819805,2.74903,0.00325211,0.0616746,0.047233
0,3,693400,0.00589088,3.42975,0.00448309,0.0650107,0.0194831
0,4,693400,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693450,0.00669186,3.71493,0.00782709,0.0643452,0.170752
0,1,693450,0.00738575,3.03659,0.0108983,0.153136,0.129175
0,2,693450,0.00660174,3.09984,0.00375507,0.105533,0.15573
0,3,693450,0.00551236,3.57124,0.00444128,0.0634883,0.0184564
0,4,693450,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693500,0.00637814,3.03986,0.00936501,0.118804,0.0961442
0,1,693500,0.00687334,2.80348,0.00428418,0.130113,0.119899
0,2,693500,0.00660174,3.09984,0.00375507,0.105533,0.15573
0,3,693500,0.00551236,3.57124,0.00444128,0.0634883,0.0184564
0,4,693500,0.00787174,2.78188,0.00298073,0.0189491,0.00914447
0,0,693550,0.00533591,3.11133,0.00114107,0.0619798,0.0623901
0,1,693550,0.00826083,2.91728,0.010634,0.0897565,0.13156
0,2,693550,0.00604248,3.13512,0.00370233,0.0953625,0.143042
0,3,693550,0.00653968,3.89903,0.00827168,0.0528651,0.00998652
0,4,693550,0.00519203,4.25912,0.00866814,0.0954643,0.0913403
0,0,693600,0.00571583,3.33786,0.00288981,0.108014,0.0829544
0,1,693600,0.00682641,2.72691,0.000593454,0.058633,0.0417079
0,2,693600,0.00734785,2.6152,0.005174,0.106717,0.0654188
0,3,693600,0.00785098,2.88054,0.000986036,0.112971,0.169781
0,4,693600,0.00519203,4.25912,0.00866814,0.0954643,0.0913403
0,0,693650,0.00571583,3.33786,0.00288981,0.108014,0.0829544
0,1,693650,0.00701192,2.94927,0.00277303,0.0929368,0.111847
0,2,693650,0.00691004,2.59122,0.00306503,0.0615738,0.13214
0,3,693650,0.00785098,2.88054,0.000986036,0.112971,0.169781
0,4,693650,0.00519203,4.25912,0.00866814,0.0954643,0.0913403
0,0,693700,0.00683475,3.37055,0.00636006,0.0700455,0.138942
0,1,693700,0.00668931,3.03452,0.00644552,0.0754887,0.173289
0,2,693700,0.00546692,3.90284,0.010854,0.0619672,0.0772691
0,3,693700,0.00575448,3.22566,0.00925698,0.130789,0.121348
0,4,693700,0.00717458,3.51694,0.00373493,0.0463997,0.187557
0,0,693750,0.0068672,3.63681,0.0108748,0.0679953,0.136514
0,1,693750,0.00715104,3.3203,0.00391231,0.0870834,0.110428
0,2,693750,0.00541611,3.33293,0.00875465,0.10916,0.0544381
0,3,693750,0.00517453,4.08375,0.0183194,0.129878,0.0518563
0,4,693750,0.00709458,2.83213,0.00767629,0.103706,0.0140025
0,0,693800,0.00504973,4.69873,0.00825918,0.0737934,0.106164
0,1,693800,0.00767746,3.74055,0.00250379,0.0168336,0.0452576
0,2,693800,0.00647527,3.32427,0.0148331,0.121282,0.0539796
0,3,693800,0.00740127,2.71763,0.0059054,0.128163,0.0200632
0,4,693800,0.00709458,2.83213,0.00767629,0.103706,0.0140025
0,0,693850,0.0050536,4.64057,0.00643432,0.0537201,0.243881
0,1,693850,0.00631164,2.79287,0.000979489,0.018235,0.0762875
0,2,693850,0.00647527,3.32427,0.0148331,0.121282,0.0539796
0,3,693850,0.00740127,2.71763,0.0059054,0.128163,0.0200632
0,4,693850,0.00665896,3.14422,0.0214549,0.116548,0.0778072
0,0,693900,0.00445168,3.9432,0.00321334,0.0528315,0.212022
0,1,693900,0.00631164,2.79287,0.000979489,0.018235,0.0762875
0,2,693900,0.00620984,3.75308,0.00896608,0.0874941,0.00552797
0,3,693900,0.00773509,2.82424,0.00338899,0.141311,0.0178244
0,4,693900,0.00601942,3.89773,0.0072824,0.111768,0.114256
0,0,693950,0.00551484,4.37401,0.0062234,0.0811143,0.109718
0,1,693950,0.00631164,2.79287,0.000979489,0.018235,0.0762875
0,2,693950,0.00721536,2.74473,0.00266958,0.0254317,0.00472715
0,3,693950,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,693950,0.0077467,3.53414,0.0202672,0.183378,0.155239
0,0,694000,0.00483125,4.22642,0.00229694,0.0742852,0.0393169
0,1,694000,0.00620104,3.36458,0.000508204,0.0832899,0.0341482
0,2,694000,0.00804122,2.53891,0.000636676,0.0141751,0.0719769
0,3,694000,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694000,0.00850545,3.40296,0.0168109,0.18775,0.0343588
0,0,694050,0.00565283,3.15822,0.00104456,0.0721918,0.00900875
0,1,694050,0.00731134,3.49346,0.00614848,0.0605064,0.0253686
0,2,694050,0.008262,2.35972,0.00340668,0.0603373,0.0305894
0,3,694050,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694050,0.00567825,4.17316,0.0247239,0.172572,0.0148004
0,0,694100,0.00565283,3.15822,0.00104456,0.0721918,0.00900875
0,1,694100,0.00743326,3.03135,0.00111802,0.0190826,0.0846442
0,2,694100,0.0065519,2.9777,0.00171573,0.0673888,0.0903496
0,3,694100,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694100,0.00848455,3.28743,0.0145712,0.183285,0.207656
0,0,694150,0.00565283,3.15822,0.00104456,0.0721918,0.00900875
0,1,694150,0.00743326,3.03135,0.00111802,0.0190826,0.0846442
0,2,694150,0.0065519,2.9777,0.00171573,0.0673888,0.0903496
0,3,694150,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694150,0.00784031,3.19112,0.0180889,0.128921,0.0508537
0,0,694200,0.0067264,2.79194,0.000253008,0.0242795,0.0440502
0,1,694200,0.00842769,2.91683,0.00152178,0.0361862,0.086769
0,2,694200,0.0063463,3.2394,0.00121084,0.0139489,0.148206
0,3,694200,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694200,0.00678965,3.34302,0.00555071,0.0846497,0.0120555
0,0,694250,0.0067264,2.79194,0.000253008,0.0242795,0.0440502
0,1,694250,0.00842769,2.91683,0.00152178,0.0361862,0.086769
0,2,694250,0.00592823,3.30264,0.00123073,0.044456,0.0804373
0,3,694250,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694250,0.00678965,3.34302,0.00555071,0.0846497,0.0120555
0,0,694300,0.0063539,3.0506,0.00313737,0.0378754,0.0264819
0,1,694300,0.00842769,2.91683,0.00152178,0.0361862,0.086769
0,2,694300,0.00592823,3.30264,0.00123073,0.044456,0.0804373
0,3,694300,0.00765902,2.89075,0.0157,0.165565,0.00919306
0,4,694300,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694350,0.0063539,3.0506,0.00313737,0.0378754,0.0264819
0,1,694350,0.00842769,2.91683,0.00152178,0.0361862,0.086769
0,2,694350,0.00592823,3.30264,0.00123073,0.044456,0.0804373
0,3,694350,0.00747407,2.97577,0.00568056,0.101827,0.122157
0,4,694350,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694400,0.0063539,3.0506,0.00313737,0.0378754,0.0264819
0,1,694400,0.00757097,3.0435,0.0119762,0.0671102,0.0451033
0,2,694400,0.00558221,2.97688,0.000518739,0.0136295,0.0550047
0,3,694400,0.00747407,2.97577,0.00568056,0.101827,0.122157
0,4,694400,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694450,0.0067733,2.79235,0.0036177,0.0482568,0.00116983
0,1,694450,0.00959799,2.53453,0.00238291,0.0858896,0.0164063
0,2,694450,0.00558221,2.97688,0.000518739,0.0136295,0.0550047
0,3,694450,0.00710324,4.17925,0.0183724,0.118458,0.0485541
0,4,694450,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694500,0.0067733,2.79235,0.0036177,0.0482568,0.00116983
0,1,694500,0.00993117,2.45936,0.0121409,0.138264,0.129112
0,2,694500,0.00558221,2.97688,0.000518739,0.0136295,0.0550047
0,3,694500,0.00810372,3.54813,0.018737,0.105337,0.0858773
0,4,694500,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694550,0.0067733,2.79235,0.0036177,0.0482568,0.00116983
0,1,694550,0.0105632,2.191,0.004709,0.108033,0.0519387
0,2,694550,0.00558221,2.97688,0.000518739,0.0136295,0.0550047
0,3,694550,0.00643273,3.20071,0.00542962,0.0663997,0.00495305
0,4,694550,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694600,0.0070493,2.84767,0.00137568,0.0677035,0.0898266
0,1,694600,0.00892113,2.56841,0.00641763,0.0860624,0.00557897
0,2,694600,0.00558221,2.97688,0.000518739,0.0136295,0.0550047
0,3,694600,0.00850905,2.45269,0.00768108,0.0993317,0.0704919
0,4,694600,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694650,0.0070493,2.84767,0.00137568,0.0677035,0.0898266
0,1,694650,0.00892113,2.56841,0.00641763,0.0860624,0.00557897
0,2,694650,0.00706246,3.13613,0.00186971,0.0228425,0.138706
0,3,694650,0.00850905,2.45269,0.00768108,0.0993317,0.0704919
0,4,694650,0.00736579,2.80022,0.00173885,0.0247618,0.0121674
0,0,694700,0.00590379,3.20645,0.00172079,0.0544232,0.00480251
0,1,694700,0.00892113,2.56841,0.00641763,0.0860624,0.00557897
0,2,694700,0.00601921,3.87085,0.00160149,0.0121268,0.0396512
0,3,694700,0.00850905,2.45269,0.00768108,0.0993317,0.0704919
0,4,694700,0.00778875,3.08079,0.00267056,0.018163,0.0148322
0,0,694750,0.00585561,3.14661,0.00190857,0.0264182,0.0488702
0,1,694750,0.00946927,2.71198,0.00907793,0.0696567,0.0604756
0,2,694750,0.00601921,3.87085,0.00160149,0.0121268,0.0396512
0,3,694750,0.00925511,2.49148,0.0064084,0.119913,0.050912
0,4,694750,0.00778875,3.08079,0.00267056,0.018163,0.0148322
0,0,694800,0.00611343,2.81652,0.000387718,0.0791583,0.0128918
0,1,694800,0.00946927,2.71198,0.00907793,0.0696567,0.0604756
0,2,694800,0.00601921,3.87085,0.00160149,0.0121268,0.0396512
0,3,694800,0.00925511,2.49148,0.0064084,0.119913,0.050912
0,4,694800,0.00778875,3.08079,0.00267056,0.018163,0.0148322
0,0,694850,0.00764383,2.8619,0.00320164,0.0571369,0.152789
0,1,694850,0.00812382,3.05394,0.00491011,0.100318,0.191479
0,2,694850,0.00601921,3.87085,0.00160149,0.0121268,0.0396512
0,3,694850,0.00923222,2.42457,0.00703669,0.0886784,0.0487281
0,4,694850,0.00773863,3.19368,0.00732126,0.0558919,0.152397
0,0,694900,0.00841504,2.7142,0.00456181,0.040698,0.134154
0,1,694900,0.0087637,2.93061,0.0054495,0.174101,0.203162
0,2,694900,0.00578683,3.17155,0.000592646,0.0587517,0.0939919
0,3,694900,0.0104108,2.27675,0.000520827,0.053258,0.04618
0,4,694900,0.00654839,2.9372,0.00516409,0.0742248,0.144447
0,0,694950,0.00772299,3.02732,0.00298582,0.0288187,0.0610409
0,1,694950,0.00559882,3.24951,0.00345927,0.137085,0.0404402
0,2,694950,0.00578683,3.17155,0.000592646,0.0587517,0.0939919
0,3,694950,0.00999436,2.20703,0.00704235,0.0607138,0.0317563
0,4,694950,0.00654839,2.9372,0.00516409,0.0742248,0.144447
0,0,695000,0.00772299,3.02732,0.00298582,0.0288187,0.0610409
0,1,695000,0.00559882,3.24951,0.00345927,0.137085,0.0404402
0,2,695000,0.00578683,3.17155,0.000592646,0.0587517,0.0939919
0,3,695000,0.00939438,2.89248,0.00758924,0.0879299,0.178551
0,4,695000,0.00745201,3.42754,0.00956117,0.0659,0.0264556
0,0,695050,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695050,0.00618592,3.25524,0.015083,0.0738105,0.0836422
0,2,695050,0.00534454,4.04616,0.00278136,0.0565818,0.0840754
0,3,695050,0.0108393,2.2837,0.0015658,0.0836432,0.10674
0,4,695050,0.00707071,3.43063,0.00521503,0.0430608,0.00515858
0,0,695100,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695100,0.00772573,3.08673,0.00437233,0.0822471,0.011116
0,2,695100,0.00534454,4.04616,0.00278136,0.0565818,0.0840754
0,3,695100,0.0108393,2.2837,0.0015658,0.0836432,0.10674
0,4,695100,0.00697986,3.21325,0.00238478,0.0319739,0.0201767
0,0,695150,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695150,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695150,0.00534454,4.04616,0.00278136,0.0565818,0.0840754
0,3,695150,0.0108393,2.2837,0.0015658,0.0836432,0.10674
0,4,695150,0.00697986,3.21325,0.00238478,0.0319739,0.0201767
0,0,695200,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695200,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695200,0.00559164,3.63708,0.00196513,0.0905745,0.0428066
0,3,695200,0.0108393,2.2837,0.0015658,0.0836432,0.10674
0,4,695200,0.00694431,3.13641,0.00512379,0.0486297,0.004873
0,0,695250,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695250,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695250,0.00640757,3.20661,0.00519774,0.0782143,0.052145
0,3,695250,0.0108393,2.2837,0.0015658,0.0836432,0.10674
0,4,695250,0.00666575,2.96573,0.00409489,0.0570788,0.041941
0,0,695300,0.00827874,2.7881,0.00554311,0.0467867,0.0116226
0,1,695300,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695300,0.00640757,3.20661,0.00519774,0.0782143,0.052145
0,3,695300,0.0100459,2.27691,0.00435201,0.0988873,0.0754834
0,4,695300,0.00779199,3.7788,0.00948953,0.0629367,0.0263359
0,0,695350,0.00787296,3.13796,0.0187,0.152927,0.00917055
0,1,695350,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695350,0.00640757,3.20661,0.00519774,0.0782143,0.052145
0,3,695350,0.0100459,2.27691,0.00435201,0.0988873,0.0754834
0,4,695350,0.00784958,3.29509,0.01089,0.0897496,0.0313088
0,0,695400,0.00787296,3.13796,0.0187,0.152927,0.00917055
0,1,695400,0.00627645,2.94149,0.00320307,0.0657461,0.0351539
0,2,695400,0.00647543,2.74189,0.00343073,0.0638452,0.0641579
0,3,695400,0.00935169,2.47015,0.00999505,0.138153,0.0103086
0,4,695400,0.00784958,3.29509,0.01089,0.0897496,0.0313088
0,0,695450,0.00962215,2.60126,0.00907048,0.153635,0.00712532
0,1,695450,0.00539808,4.27657,0.00487895,0.0622436,0.0470269
0,2,695450,0.00555264,3.53159,0.00305985,0.033013,0.094472
0,3,695450,0.00935169,2.47015,0.00999505,0.138153,0.0103086
0,4,695450,0.00784958,3.29509,0.01089,0.0897496,0.0313088
0,0,695500,0.00962215,2.60126,0.00907048,0.153635,0.00712532
